Start a new record at 2019-01-23 17:30:09
-------------Rand S_w-------------2019-01-23 17:30:10
1.064	1.976	2	34.199	0.266597	0.656965	0.321786	0.178947
1.064	1.976	2	30.9206	0.197464	0.599067	0.0582914	0.179954
1.064	1.976	2	30.3558	0.195513	0.857965	0.0732752	0.180129
1.064	1.976	2	31.9175	0.224426	0.586566	0.145587	0.1798
1.064	1.976	2	31.6454	0.228311	0.935798	0.252973	0.179726
1.064	1.976	2	31.4875	0.24344	0.865462	0.305481	0.17993
1.064	1.976	2	35.3662	0.181323	1.14353	0.0243271	0.177546
1.064	1.976	2	33.7898	0.233055	0.920756	0.279958	0.178716
1.064	1.976	2	34.0942	0.252499	0.965104	0.398976	0.178646
1.064	1.976	2	33.356	0.196694	0.549158	0.0549858	0.178792
1.064	1.976	2	32.7561	0.202714	1.17414	0.155834	0.178961
1.064	1.976	2	29.8314	0.200363	1.0043	0.111153	0.180397
1.064	1.976	2	29.5956	0.221414	0.684795	0.153777	0.180811
1.064	1.976	2	32.7898	0.186907	0.516106	0.0230289	0.178924
1.064	1.976	2	32.4006	0.185267	0.767655	0.0266713	0.179046
1.064	1.976	2	33.6101	0.220625	0.814122	0.190581	0.178775
1.064	1.976	2	34.0307	0.277306	0.629993	0.345245	0.179137
1.064	1.976	2	33.5739	0.239133	0.83142	0.279866	0.178909
1.064	1.976	2	33.4677	0.237136	1.13907	0.371602	0.178804
1.064	1.976	2	33.6469	0.218041	0.912889	0.20101	0.178694
1.064	1.976	2	32.1384	0.230645	1.07015	0.305341	0.179445
1.064	1.976	2	30.1716	0.246488	0.816562	0.297765	0.180623
1.064	1.976	2	32.9311	0.191131	0.852873	0.0586268	0.178838
1.064	1.976	2	34.6643	0.202457	1.66129	0.228509	0.177977
1.064	1.976	2	30.3167	0.193017	0.636504	0.0453745	0.180173
1.064	1.976	2	29.3529	0.21331	0.902183	0.162503	0.180753
1.064	1.976	2	32.5735	0.240434	0.762995	0.259269	0.179455
1.064	1.976	2	33.7227	0.232339	0.675939	0.201866	0.178909
